Time,Knee_gyro,Knee_accel,Knee_fusion,Ankle_gyro,Ankle_accel,Ankle_fusion
14.180308,-98.96876021530387,-42.467793090184045,-26.639294247256476,-68.8410126268031,-66.64168436097064,-70.01438864754458
14.186128,-97.9981899431514,-41.99419228711651,-26.12381884181365,-69.24967117063207,-66.7902091247854,-70.32692501940221
14.191936,-97.05132477903976,-41.51206183578213,-25.62941376152548,-69.65720778997307,-66.79603156649223,-70.63443315809032
14.197744,-96.12643490344531,-41.048807531141314,-25.15406522000571,-70.06543207979006,-66.65220615793449,-70.93070543687557
14.203564,-95.22153851208171,-40.63252803607964,-24.69566905782245,-70.4756236652967,-66.35766437264512,-71.21578048395713
14.209364,-94.33447421340047,-40.28589619464858,-24.25446618836664,-70.88848154197365,-65.92096993534875,-71.48328110151196
14.215188,-93.46299336949431,-40.02338364196996,-23.82856121780093,-71.30407657375524,-65.36342172304293,-71.73201843235996
14.221,-92.604880476124,-39.85243748416487,-23.41957539512556,-71.72182051810873,-64.71884080518159,-71.95753508612601
14.226824,-91.75808804747287,-39.77094649377611,-23.026253433534347,-72.14046419214154,-64.0310951738998,-72.15765921727316
14.232652,-90.92086317135248,-39.760972326461776,-22.649981307227687,-72.55813945285273,-63.351153747688386,-72.33176568257713
14.238464,-90.09185332358258,-39.79152837205217,-22.290379670371653,-72.97246080232769,-62.731658858583046,-72.47729847413353
14.244264,-89.2701911110389,-39.83106994978922,-21.947293313584805,-73.38070268633562,-62.21843938305005,-72.59796401758996
14.25008,-88.45554175764873,-39.85447750956731,-21.621076245643025,-73.78003926540332,-61.844414654397276,-72.69152678769704
14.255892,-87.64807171519027,-39.84028324541298,-21.309646086888318,-74.16778238155733,-61.629170791838014,-72.76478929293681
14.261704,-86.8483234405767,-39.76758938910528,-21.013652089673844,-74.54155558173004,-61.581116584992714,-72.8162989349957
14.26752,-86.05704237551674,-39.616807291941605,-20.729163625316275,-74.89939927892325,-61.69899182135476,-72.85388819413521
14.273328,-85.2750173890811,-39.370701371440624,-20.45672800931084,-75.23983175441369,-61.97215015943813,-72.87698826674504
14.279132,-84.50296632069876,-39.01466172832822,-20.191080095840746,-75.56187432202202,-62.38027384314446,-72.89233549643016
14.284952,-83.74147195002455,-38.540105918555405,-19.932500827096888,-75.86503317900258,-62.89343474114164,-72.90002020906985
14.29076,-82.99096007009894,-37.95101641601471,-19.675885461609656,-76.14923711636501,-63.474080963606745,-72.90391777306384
14.296568,-82.25170270817496,-37.266847962470656,-19.42125250062317,-76.41473851159571,-64.0824220083866,-72.90431473439536
14.302384,-81.52382766179214,-36.51962173303281,-19.16569195072112,-76.66197967289453,-64.68267556208635,-72.90151166695358
14.3082,-80.80732804679971,-35.7487520578492,-18.909051629812303,-76.89143295642954,-65.24576180993468,-72.89548748635713
14.314004,-80.10208042706266,-34.994114307282594,-18.651678986013266,-77.1034423480302,-65.74895320635372,-72.8835333269837
14.31982,-79.40787760730849,-34.288713663665185,-18.393403306101142,-77.29809206839806,-66.17581906601909,-72.8650432157246
14.325636,-78.72447460283091,-33.65537386135022,-18.137124139795052,-77.47511655911902,-66.51717159351516,-72.83569325892714
14.331444,-78.05164350502714,-33.10669494241805,-17.88278600496065,-77.63386683727485,-66.77165192828572,-72.79442945431532
14.337256,-77.3892252320193,-32.64470150785691,-17.63407813515211,-77.77334433301105,-66.94479656440569,-72.73702474095494
14.343072,-76.73716170790414,-32.261529464983006,-17.39105026085929,-77.89230354382356,-67.04689921565522,-72.66247742062654
14.348872,-76.09549933376584,-31.943077017818855,-17.156488929845008,-77.98941579422701,-67.09075152883115,-72.56803110093851
14.354688,-75.46436081800267,-31.672919641359826,-16.930347680359976,-78.06346810431802,-67.08940719223425,-72.45326684068615
14.360512,-74.84388417757438,-31.43350205511739,-16.713498629331912,-78.11354966777361,-67.05410171431794,-72.31734073925809
14.366332,-74.23413518207246,-31.205896065780856,-16.505522781532505,-78.1391790948423,-66.99325015618862,-72.16061274270066
14.372144,-73.63500912611127,-30.971302896261978,-16.30523174511768,-78.14035193341797,-66.91315816335471,-71.98376701471274
14.377968,-73.04614342464507,-30.714463906002283,-16.11171305280829,-78.11751690345866,-66.8198732778864,-71.78771044295127
14.38378,-72.46686502880787,-30.42778895628773,-15.922690789225106,-78.07149947535899,-66.71972052055781,-71.57391131562771
14.389592,-71.89619262274212,-30.115104916653863,-15.736925069159053,-78.00338616782265,-66.6173439908388,-71.34328896316386
14.39542,-71.33289896130502,-29.790876092823645,-15.552800864528331,-77.91437873131144,-66.51450071228619,-71.09719044324028
14.401236,-70.77561363263467,-29.47445049023291,-15.369093003511301,-77.8056226332729,-66.41132845844608,-70.83590492347628
14.407044,-70.22293400492232,-29.1863344948716,-15.186132384188602,-77.67801641612952,-66.30658984971525,-70.55973654387145
14.412868,-69.67352883380558,-28.947852955957092,-15.002999759035259,-77.53202824937631,-66.19584225036594,-70.2678230605257
14.41868,-69.12622940354747,-28.77719925384753,-14.821774459046505,-77.36754982452682,-66.07192702730129,-69.95891581942811
14.424488,-68.58009058039221,-28.680848528635764,-14.641953096195586,-77.18379278633931,-65.92938082546335,-69.63079588627608
14.430312,-68.03440697165856,-28.649030603854012,-14.465735452532028,-76.97922446206005,-65.76784175976604,-69.28096250548403
14.43612,-67.48869732125137,-28.660145691730452,-14.292986795672382,-76.75155804745728,-65.59076087764417,-68.90600866285669
14.441932,-66.94268416177275,-28.68802804960813,-14.124358802667007,-76.49781273186788,-65.40252890591451,-68.50297664964809
14.447748,-66.3962754824858,-28.7066734994985,-13.959933349062409,-76.21442784242103,-65.20747335891998,-68.06768743713678
14.453572,-65.84953368430288,-28.694264192629504,-13.798486603339704,-75.89739446216375,-65.00915098465599,-67.5972813400875
14.459372,-65.3026230450049,-28.636933950161158,-13.640083123194863,-75.54238216672833,-64.80850922241567,-67.08731077261136
14.465188,-64.75574043817055,-28.529876003107987,-13.482525982134177,-75.14485773327397,-64.60272775528927,-66.53517727453085
14.471004,-64.20903795129509,-28.37605656748676,-13.325627068379115,-74.70020162911692,-64.3858323692932,-65.93675842210092
14.476816,-63.66254797240699,-28.18471679363681,-13.167465524602495,-74.20383873333876,-64.15035517114814,-65.28998123857878
14.482632,-63.11612352565223,-27.9707369360455,-13.007481803703424,-73.65140261280447,-63.88961355906824,-64.59176445967076
14.488448,-62.56940439459754,-27.75359481198475,-12.844913378192457,-73.03893768726385,-63.600222692536875,-63.84129462973138
14.49426,-62.021811312965546,-27.553609474839334,-12.67888340979021,-72.36312116968469,-63.28343055280194,-63.03718460086457
14.500072,-61.47256336491564,-27.38579865778694,-12.50971097636912,-71.62146997846514,-62.94384723837163,-62.18063969485563
14.505888,-60.920713924010926,-27.255095254347893,-12.336421895306088,-70.81249648544126,-62.5863637599025,-61.272265434905364
14.511704,-60.36520551512154,-27.155189834253257,-12.15942603818609,-69.93579083911625,-62.2142508041797,-60.31533663008057
14.5175,-59.80494715646989,-27.070360302168563,-11.977978601661453,-68.99202521354016,-61.82977726974861,-59.31230109807287
14.52332,-59.23891182678801,-26.98200922085753,-11.791936408970846,-67.98289136054252,-61.43412287524759,-58.26774546228015
14.529148,-58.66624382925673,-26.878880178362586,-11.601052903736582,-66.91099687687154,-61.024445451314755,-57.185484402766804
14.534956,-58.08635922056295,-26.76027063114674,-11.404942253760437,-65.77973888097574,-60.59312819425398,-56.0703670361389
14.540764,-57.499007476429064,-26.627413880712357,-11.203909428160468,-64.59314718675695,-60.132440535333,-54.92701956173701
14.54658,-56.90426791155235,-26.474662384290664,-10.997461345284881,-63.35569575504725,-59.63843086501152,-53.759955356748975
14.552388,-56.30250006343066,-26.2905482936035,-10.78632672325402,-62.07212740197928,-59.109358075072095,-52.57432045257
14.558212,-55.69429435288943,-26.06357528254904,-10.569475610042518,-60.74735193754321,-58.54331748285951,-51.37449476381408
14.56402,-55.08043814457035,-25.784004285420714,-10.347857555461621,-59.38643941689588,-57.939875958207935,-50.166320002510105
14.569824,-54.46187385038776,-25.442954953270274,-10.119729698910481,-57.99468959592323,-57.30331254574209,-48.95492178321691
14.575648,-53.839633637742956,-25.03410449006479,-9.8860435301733,-56.577754048112716,-56.64358297860458,-47.74734069479036
14.581468,-53.21476631527988,-24.55578790794704,-9.644682484375014,-55.14179761745956,-55.97542897351695,-46.550618818524605
14.587288,-52.58827630825861,-24.009919497556847,-9.396450410316357,-53.69367633404962,-55.3172702448332,-45.37347443967359
14.5931,-51.96108008175007,-23.401444523283104,-9.139618859066337,-52.24109551627593,-54.689260224074445,-44.22548344490815
14.598912,-51.333982701339494,-22.74136975876544,-8.874831127928529,-50.792721859739196,-54.11006791571812,-43.11711319417532
14.604728,-50.70767760350186,-22.04972722499532,-8.561849083124523,-49.35823388456302,-53.59378113713429,-42.016656708733265
14.610532,-50.082767333187,-21.35487509174107,-8.20123965799237,-47.948287000201475,-53.146755591084634,-40.93567260349428
14.616344,-49.45980075516424,-20.69013047905437,-7.756387364469037,-46.57436774969005,-52.763271221967806,-39.83908662073978
14.622144,-48.83931565477046,-20.090250424308735,-7.22785850264322,-45.24852612304132,-52.42308401988471,-38.737973224204026
14.62796,-48.2218655384155,-19.587967664216663,-6.6612242436536375,-43.98298436249496,-52.094086315443626,-37.67818720594492
14.633772,-47.60801956411571,-19.20876232458421,-6.0570704672969615,-42.789616686440695,-51.73704262745343,-36.66793491433241
14.63958,-46.998353567987614,-18.961952893236084,-5.458288347561755,-41.67929684178779,-51.30866807740686,-35.75253649177362
14.6454,-46.393453173795805,-18.830632597417406,-4.865474942815428,-40.66114253542775,-50.764394166124944,-34.93485161251413
14.651208,-45.79391884034269,-18.769566503060656,-4.279229721721407,-39.74173840925903,-50.06356102861177,-34.214436840685636
14.657016,-45.20035661346533,-18.71555431266553,-3.700154710036513,-38.92446263407666,-49.1764456624546,-33.58741918348001
14.662832,-44.61336527597863,-18.60415436682173,-3.1288542773208636,-38.20904376920116,-48.09042612069095,-33.04662089373308
14.668648,-44.03353719876466,-18.38591478818715,-2.616195990939422,-37.591420852673664,-46.813440932827035,-32.615365974784716
14.67446,-43.46147158209196,-18.038087725666568,-2.1627613362901243,-37.06390914881203,-45.3735949930181,-32.281125905520774
14.680276,-42.897784601251864,-17.567674702756484,-1.8162468465361612,-36.61563030060852,-43.81502754473386,-32.053152988270284
14.686092,-42.343100334515675,-17.005190005605662,-1.5770994042919222,-36.23314453058036,-42.19225928050006,-31.91618890758174
14.691896,-41.798014487241424,-16.39376468516342,-1.389601401465405,-35.90120904925869,-40.564614709117016,-31.803341122529716
14.697704,-41.26303633933443,-15.778344252924606,-1.2539614718274124,-35.60358740210269,-38.990566283382364,-31.699555666614685
14.70352,-40.738528370898585,-15.197619523636023,-1.1187018320750557,-35.32384914305175,-37.52225319091671,-31.554389277190307
14.709324,-40.22467049118934,-14.679592956444335,-0.9839225319975178,-35.04611735452468,-36.201396884966364,-31.355519788784303
14.715136,-39.72147699568503,-14.239330800234034,-0.852854593691802,-34.755736261185056,-35.057701056080205,-31.1040820306325
14.72096,-39.22888350044906,-13.877802605389615,-0.7258941580685478,-34.43983610854867,-34.10982507350002,-30.792193898203397
14.72678,-38.74689268475032,-13.583551563188632,-0.6064461036464404,-34.087774974657975,-33.367396222929536,-30.42756127866921
14.73258,-38.27574103053366,-13.338086639087159,-0.4955895861924637,-33.69144836154957,-32.83205021619666,-30.007453729377787
14.7384,-37.81604068342621,-13.121958970851383,-0.39584580277134274,-33.24546700863571,-32.49733896370589,-29.54395522922335
14.744212,-37.36885930265253,-12.9181232314206,-0.3090463287336922,-32.74720308972917,-32.3483379625829,-29.03918991082427
14.750024,-36.93572389426114,-12.712568406590597,-0.236660796811117,-32.19670540849462,-32.36136452493266,-28.506793266532753
14.755856,-36.51856367055455,-12.494052711399796,-0.18103363643271667,-31.59649048700005,-32.504680726064414,-27.952563281298062
14.76166,-36.11962296411571,-12.254173800831316,-0.1428226508967595,-30.951221792077515,-32.74039680069516,-27.388617943903203
14.767468,-35.74136818530603,-11.988115649396388,-0.12448400966680713,-30.267293959079655,-33.02672628648772,-26.82261707680285
14.773284,-35.38639338983181,-11.695631031212754,-0.1262124848637409,-29.55234585239525,-33.32088407464259,-26.262660619449946
14.7791,-35.05731510359868,-11.381573243505356,-0.15006856524250728,-28.814727518617968,-33.58314231141245,-25.716176002831364
14.78492,-34.75664490869405,-11.055623301971043,-0.19612081521146796,-28.062939240875338,-33.780845689701835,-25.18604417527067
14.790744,-34.486636549762025,-10.73097093137189,-0.26550142819275546,-27.305062855890547,-33.89087734384582,-24.677523517186163
14.796552,-34.24912107862197,-10.421937831816663,-0.3582466268270989,-26.548221483031206,-33.90034319515559,-24.188573611461383
14.802364,-34.045357452155905,-10.141343756249976,-0.47421027179643277,-25.79811181150822,-33.80618097157129,-23.7210102121026
14.808184,-33.875925588864625,-9.898994772968281,-0.6131714666196545,-25.05864284673532,-33.6148739001478,-23.2694524120636
14.813992,-33.74067587680742,-9.701471870023212,-0.7736914813476806,-24.33170611189407,-33.34266454236224,-22.83209977986728
14.819796,-33.63873482475564,-9.551750853790544,-0.9549839671585452,-23.617105559552577,-33.01503870374115,-22.402777965422434
14.825604,-33.56855951050689,-9.448745579649078,-1.1545888231552566,-22.912673449925784,-32.664729617766135,-21.977125701596428
14.831416,-33.528027749739906,-9.389200850977932,-1.3711485154219754,-22.214575862222794,-32.32855471560062,-21.550939420993355
14.837228,-33.514545998070815,-9.371682611521889,-1.6015705458620468,-21.51777792810586,-32.04318203343327,-21.11917227997713
14.843044,-33.52515968592198,-9.3985356816957,-1.8443554213190985,-20.816611292648506,-31.840479068837496,-20.6813833260148
14.848872,-33.55665687823792,-9.473858089708344,-2.096146232860936,-20.1053704482727,-31.744403290037127,-20.2336882559566
14.854676,-33.60566360564338,-9.600206896845265,-2.355615825115966,-19.37886396351747,-31.771048990513663,-19.779495799242124
14.86048,-33.66873278190159,-9.776592346307076,-2.6193940616906413,-18.632859894184545,-31.92951628047375,-19.317067589331515
14.866296,-33.74242124010924,-9.99691886575611,-2.885806929756605,-17.86437767743419,-32.219200733385385,-18.851913001849283
14.8721,-33.8233414972766,-10.247104831810528,-3.1515316619113154,-17.071790449197266,-32.62513401634228,-18.384191124325206
14.877916,-33.908176169939395,-10.502511685125995,-3.4133369160494915,-16.254726216993816,-33.117537062785175,-17.918372120095714
14.883732,-33.99365264393563,-10.730625522792362,-3.6678550490223985,-15.413791723450041,-33.655992963235285,-17.45540856567778
14.889532,-34.07649369020301,-10.89966766059747,-3.9097676907528385,-14.550180060769096,-34.193382826966975,-16.99575980180127
14.895344,-34.15337021023969,-10.987600804408414,-4.135591216705038,-13.665250959880632,-34.67854474658513,-16.54018206604518
14.901168,-34.220868549719135,-10.987506705172995,-4.33923705650722,-12.760174380705566,-35.06021434154096,-16.08420499315343
14.906992,-34.27547395941314,-10.907948711336498,-4.5172849658019585,-11.835714495742893,-35.29274114596533,-15.628425664686182
14.9128,-34.313585303360455,-10.76724074035202,-4.665213897726603,-10.892214611403006,-35.34177889607225,-15.165296864030793
14.918624,-34.33158848756086,-10.585900741951958,-4.780234236766693,-9.92980704473536,-35.18701636189726,-14.696415559145077
14.924444,-34.326012501284595,-10.386453295375707,-4.861442711540006,-8.948817919852482,-34.82010714716196,-14.214557722595865
14.930256,-34.29376935528865,-10.200543143065815,-4.907376863646502,-7.95028310046644,-34.240957877358035,-13.723646526796404
14.93608,-34.2324270871971,-10.07045210367377,-4.921766122672066,-6.936448299430007,-33.45768757859302,-13.219584500658137
14.941884,-34.140421507805804,-10.037089834823167,-4.90476626606027,-5.911119427303461,-32.48979934306577,-12.70886483833846
14.947692,-34.017137347542494,-10.122411276842247,-4.863244614081757,-4.879769244037821,-31.368291803030537,-12.19142183997145
14.953508,-33.862862830920186,-10.319897488253611,-4.798687694443947,-3.849367900114957,-30.129210766853806,-11.67508728913974
14.959324,-33.67866761638912,-10.598553757398381,-4.71732750227327,-2.827968940993935,-28.80471996226226,-11.162585214284757
14.965144,-33.46624634663539,-10.914710934028957,-4.621406533632693,-1.8241355710691431,-27.418872650837294,-10.661133072110916
14.970968,-33.227746451482176,-11.221952330762761,-4.5135778726849916,-0.8463154359392487,-25.99132537329501,-10.174224046915441
14.976776,-32.965592386868956,-11.475510071865973,-4.39633687414175,0.09773329897318886,-24.545564126738746,-9.70687920255239
14.982588,-32.682328669217085,-11.63572013007742,-4.268484339695707,1.001387878856737,-23.114408413858712,-9.262660498468351
14.988404,-32.38051359960011,-11.673464552867049,-4.132514578357738,1.8594455470307232,-21.738495850941856,-8.843723576616735
14.994216,-32.062677906564446,-11.573552610454156,-3.9850367997417746,2.6682563267540553,-20.46001267032056,-8.454101072074463
15.00002,-31.731322293378085,-11.333363966540427,-3.828483924395909,3.425738347094271,-19.316072566140473,-8.093232971628508
15.005828,-31.388915747990755,-10.959855586360792,-3.6594737920448845,4.131311526075414,-18.333815430352153,-7.765482166795541
15.011644,-31.03788676425188,-10.468150150538513,-3.4804018883063406,4.785767237934827,-17.52826440167618,-7.468252725518592
15.017452,-30.680624217507788,-9.88162488953366,-3.2897659177789036,5.391078390997096,-16.903529645229476,-7.2053884262317
15.02326,-30.319495448766872,-9.231690047594205,-3.089982755530418,5.950161781517473,-16.45522656899156,-6.9732061521606
15.029068,-29.95687280441359,-8.55555463652491,-2.882603817790467,6.466613771004669,-16.1709294654908,-6.774143787198066
15.03488,-29.59515806328229,-7.8918835784490025,-2.6700955223419647,6.944438569316494,-16.02890962273661,-6.60439186911884
15.0407,-29.236796432712005,-7.276124602664106,-2.4571125777809137,7.387785008629308,-15.997671757353185,-6.464214924376061
15.04652,-28.884274997843956,-6.737387331492064,-2.246103950842836,7.800707966937001,-16.03808187787383,-6.350422460667563
15.052328,-28.540106255610244,-6.2974522543479825,-2.0437475951160855,8.186968635318504,-16.108333929038537,-6.260744067567107
15.058136,-28.206796647775224,-5.9712828184937035,-1.852309738378914,8.549881786234888,-16.169320172678237,-6.19299588280428
15.063952,-27.88679861790538,-5.7674326519008785,-1.6789092460566177,8.892214907402412,-16.18818893343468,-6.142914241813325
15.069756,-27.582451422976,-5.687276991790249,-1.525421499837149,9.216143207904924,-16.14066528900241,-6.1093373016112995
15.075568,-27.295920050630183,-5.724499069807734,-1.3978297649544142,9.52326043201545,-16.012464441466975,-6.087339341299835
15.081392,-27.029138831556732,-5.866062574301466,-1.2974391279667208,9.814636027225509,-15.799453535485371,-6.076561411813624
15.087216,-26.783764046839366,-6.093158798661812,-1.227769028411132,10.090897626574405,-15.50748885908977,-6.07301155764542
15.093024,-26.561135955225758,-6.381448881197894,-1.1894644433925403,10.352316118772004,-15.152044309741857,-6.076883994697
15.098836,-26.362248059775073,-6.702203907070391,-1.1827923571819372,10.59887938633864,-14.756323548561564,-6.086476445492044
15.10466,-26.18773031279928,-7.024864542450139,-1.207783973988341,10.830346430287976,-14.348409869676832,-6.102341700320459
15.11046,-26.03786015816732,-7.320336217902946,-1.2615644764182719,11.046279692863108,-13.958704063519264,-6.125634745937037
15.116284,-25.912604643861062,-7.564479517740953,-1.3436941643914193,11.246068810466259,-13.616864893602152,-6.1570433011050225
15.122088,-25.811679858983798,-7.740362312169574,-1.4491784159824344,11.428970667060659,-13.347827427264946,-6.19996348395402
15.1279,-25.73460581843059,-7.838214468726652,-1.577223482959014,11.594182512171706,-13.16845794471302,-6.2549169705241505
15.133724,-25.68073956122832,-7.854724813500512,-1.7221367978790993,11.740942793334497,-13.086594464229492,-6.3260603498180235
15.139536,-25.6492845044521,-7.793188309264468,-1.8828226774408607,11.868635752910519,-13.102697921457406,-6.4135080242350035
15.145368,-25.639287628863276,-7.663247494960416,-2.054223680927744,11.976872698320694,-13.21250347316358,-6.520798505947014
15.151192,-25.649637810395774,-7.479718469088412,-2.2350166140595387,12.065534949314493,-13.408753249558329,-6.647608592151704
15.157004,-25.67907547890636,-7.261244213506019,-2.421748528303205,12.134775432423032,-13.681339228988504,-6.796119999340462
15.162816,-25.726220742324635,-7.027969457325703,-2.6130310385958007,12.184983070257983,-14.016738406820076,-6.965748033936592
15.168628,-25.789620843194974,-6.798269566465469,-2.8073251341076233,12.216724666094091,-14.398266650589326,-7.1570613424704606
15.17444,-25.86781143883591,-6.58635342272712,-3.0033832969134657,12.230680209313965,-14.807315978763098,-7.369559234850367
15.180244,-25.959381924575982,-6.4018252408288765,-3.2012657132154794,12.227572139205876,-15.224716544071999,-7.6024307508141655
15.18606,-26.063032581371335,-6.251290006892953,-3.400037970717879,12.208073638206647,-15.632464972970853,-7.855829865691346
15.191872,-26.177615497693754,-6.140868045587332,-3.600988082731221,12.172674981695856,-16.015864967459535,-8.128470156960018
15.197688,-26.302161595325888,-6.077681571751592,-3.8036263973391526,12.121495035697228,-16.36449892730115,-8.421921696466969
15.203504,-26.435904611492106,-6.069414782652891,-4.010275567658142,12.054049453839728,-16.671512287763274,-8.735688150456681
15.209332,-26.578312844085964,-6.1220488386605805,-4.220994417768679,11.969011875147523,-16.932853820290127,-9.073443175393757
15.21514,-26.72912797912789,-6.236754328602247,-4.438631888142645,11.864009361018033,-17.147720899161442,-9.436568714513234
15.220952,-26.88839607540301,-6.407800773357773,-4.66383246550538,11.73547686819874,-17.31969475819316,-9.831182768043446
15.226772,-27.056477191333734,-6.6223701618785125,-4.8989860136932855,11.578572625043185,-17.457535309246914,-10.261280729356468
15.23258,-27.234036114789333,-6.862334297486762,-5.1452654906593445,11.38714647983212,-17.575463720144487,-10.735294424012336
15.238392,-27.422024653838623,-7.108168734239284,-5.4038604920072215,11.153761604650244,-17.692595015175485,-11.26007056840216
15.244208,-27.621659443525555,-7.343423825027043,-5.676310047639159,10.869780885124367,-17.830900350888164,-11.84568508478063
15.250028,-27.83439044682625,-7.556700538198316,-5.962596171470218,10.52552997701729,-18.013076472730408,-12.501236248746581
15.255836,-28.061850707954395,-7.740567955415992,-6.264329256452514,10.11053987855938,-18.262171715629847,-13.237212926440243
15.26166,-28.30577997825879,-7.890127811306115,-6.5805430147504405,9.61386343336454,-18.600621922739702,-14.063224998060258
15.26748,-28.567925527384848,-8.002405553729162,-6.912505829182148,9.024460651184183,-19.04446803427781,-14.988533675235221
15.273296,-28.8499308964915,-8.074710226227586,-7.258222778604902,8.331648322050556,-19.59597950499003,-16.020447667223575
15.279112,-29.153216634467448,-8.102088904735622,-7.618193312682896,7.52559426756944,-20.243173275427615,-17.165442591696337
15.284928,-29.478852923260842,-8.076977393524158,-7.9891193333942,6.597804394117914,-20.96630102081463,-18.426041285670998
15.29074,-29.827438283385778,-7.99191554275382,-8.37048794251712,5.54152290092014,-21.744616886398028,-19.80515629138706
15.296568,-30.199012143388813,-7.843284068421229,-8.7672828730687,4.351969764702501,-22.561166072782378,-21.30400748998867
15.302388,-30.593022404114798,-7.6351917012777095,-9.178099933658864,3.0263806235217423,-23.405283270874207,-22.922238713387074
15.308188,-31.00835690602424,-7.382842865390071,-9.612681143050027,1.5638674390773195,-24.27146399794226,-24.664527171479246
15.314008,-31.443439137160976,-7.113233278615948,-10.069185179107901,-0.03484509827993677,-25.15688749500263,-26.528156218207574
15.31982,-31.896375116513195,-6.8625093140569415,-10.544555534691579,-1.767739717413581,-26.061937044498208,-28.516317590426237
15.325624,-32.36512862802138,-6.671340434408699,-11.036981021486424,-3.631819861256729,-26.994707887345186,-30.624600484817616
15.331432,-32.847694280805634,-6.5800900000334,-11.5398259195497,-5.623357667274149,-27.97477076249844,-32.84981204075608
15.33724,-33.34222359036764,-6.625020412147234,-12.051384968747792,-7.738014906458414,-29.028189409669263,-35.1856805862557
15.343052,-33.847060534920395,-6.83454348498662,-12.569880870102953,-9.970784671586232,-30.172385131061137,-37.6247507245156
15.348868,-34.360671517652875,-7.223449295674568,-13.093343696380646,-12.315749750966601,-31.40262138105754,-40.15825106248728
15.35468,-34.881489308277835,-7.786769513926395,-13.619510458049296,-14.765739325475352,-32.69409923661289,-42.77608444255871
15.360492,-35.407718623869165,-8.49951089990409,-14.13153267283367,-17.31204329939004,-34.01789002518331,-45.417568905531255
15.366308,-35.93717237148462,-9.324641369737979,-14.626477432701327,-19.944341458737536,-35.35384607198149,-48.07054895986913
15.372124,-36.46720404179749,-10.222297995474774,-15.090149571987931,-22.650905124840747,-36.68987322535122,-50.6655933004998
15.377936,-36.99475513451055,-11.152796755361763,-15.519204998846508,-25.419004179065148,-38.01569323804485,-53.18997360998573
15.383752,-37.516476623626,-12.074534371177,-15.930026540875355,-28.235400365917833,-39.32436701592647,-55.66653438296362
15.389568,-38.02886576072817,-12.944260521835869,-16.31932396188176,-31.086843401896846,-40.622427135377634,-58.083339118732475
15.39538,-38.52839159010224,-13.725944293778007,-16.698406096991732,-33.96051779015093,-41.93738974127007,-60.474249696279635
15.401188,-39.01161731115828,-14.401742057997394,-17.064452630242503,-36.84436633271532,-43.31257470000172,-62.828430778645576
15.407008,-39.475325504246,-14.96963817837969,-17.410499391116947,-39.72720165350567,-44.79271423429483,-65.1426464248492
15.412824,-39.91662368676471,-15.428153236368125,-17.7344482197595,-42.598562075317126,-46.41429717647522,-67.40635485679775
15.418624,-40.332999896116426,-15.766280214820132,-18.029600184226766,-45.44836317450617,-48.20630382141198,-69.61987237701027
15.42444,-40.722333767913966,-15.96773123767907,-18.29472673147756,-48.266479687929774,-50.192268727789404,-71.77190251342203
15.430268,-41.08290360956955,-16.021174486636134,-18.523744760936765,-51.042388751305054,-52.38654770282117,-73.86362971953797
15.43608,-41.41341883370097,-15.925961260115688,-18.716473630796653,-53.76493047459758,-54.78733506782767,-75.88272407545614
15.441896,-41.713074865341326,-15.690748441153433,-18.868498263681765,-56.4221898352371,-57.36873155895026,-77.82804955514514
15.44772,-41.981614759100815,-15.32905750556246,-18.980919631011137,-59.00151818940218,-60.072056181224184,-79.68747649404526
15.453532,-42.21938940066518,-14.857384498039151,-19.052522361857935,-61.48975744232727,-62.801530087253106,-81.45486006300497
15.459356,-42.42741977442515,-14.299644558628106,-19.085878677742603,-63.87375065421139,-65.43446741022629,-83.12117364786883
15.465172,-42.607465359430236,-13.696981919607053,-19.084869152192294,-66.14118955787106,-67.84913167009773,-84.67653312047872
15.471,-42.76208882312564,-13.113357408997542,-19.053414020710033,-68.2817429957106,-69.95805434130371,-86.11801946389448
15.476832,-42.89468380730306,-12.625804871757294,-19.001327079723502,-70.28823780523075,-71.731100158448,-87.43822253764314
15.482644,-43.00941119484813,-12.301310918785667,-18.93316040579231,-72.1575281537191,-73.19896636828804,-88.64075318678401
15.488456,-43.111001877544865,-12.17265078778848,-18.861218922693844,-73.89072077391172,-74.43082895539631,-89.72545923570405
15.494272,-43.20443827052618,-12.224767748322444,-18.789595002811158,-75.49263574954222,-75.49317370274217,-90.69987425385088
15.50008,-43.294577365365136,-12.40077056777751,-18.72699694284704,-76.9706818446144,-76.41863854485221,-91.56902083760458
15.505892,-43.38580043648781,-12.628469300445067,-18.676233853117644,-78.33356742340123,-77.2077346733292,-92.34126325209672
15.511704,-43.48176944182984,-12.853722886090067,-18.640158368163274,-79.59028728107529,-77.85339257306,-93.02217202874947
15.517512,-43.58532444094702,-13.058602741289898,-18.62003173261219,-80.74957830308287,-78.35955812153153,-93.61922120648964
15.52332,-43.6984856045763,-13.250963936632973,-18.61512607859593,-81.81971279486831,-78.73886031048876,-94.13671247215945
15.529136,-43.82248390152414,-13.437923133412117,-18.62526297447772,-82.80836777721275,-79.00165017540259,-94.58054975890043
15.534956,-43.957776994569876,-13.611811552936993,-18.64806475770601,-83.72244311447247,-79.15527005321978,-94.95397225957348
15.540764,-44.10407729063064,-13.75895947127109,-18.68224968475813,-84.56789734864013,-79.21255328750678,-95.26115640615582
15.54658,-44.260440437102275,-13.874564572336867,-18.724587806992815,-85.34970485996836,-79.19474126260859,-95.5049380035881
